Season,Date,HomeTeam,AwayTeam,FTR,B365,BS,BW,GB,IW,LB,PS,SB,SJ,VC,WH
S1213,12/01/2013,Reading,West Brom,H,-1.0,-1.0,-1.0,-1.0,2.6,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,12/01/2013,Stoke,Chelsea,A,1.95,1.91,1.91,1.91,1.9,1.95,2.01,0.0,1.9,2.0,2.0
S1213,12/01/2013,Sunderland,West Ham,H,2.38,2.25,2.3,2.3,2.2,2.25,2.41,0.0,2.25,2.38,2.4
S1213,13/01/2013,Arsenal,Man City,A,-1.0,-1.0,-1.0,-1.0,2.5,2.5,-1.0,0.0,-1.0,-1.0,-1.0
S1213,13/01/2013,Man United,Liverpool,H,1.91,1.83,1.8,1.8,1.75,1.83,1.95,0.0,1.73,1.95,1.95
S1213,16/01/2013,Chelsea,Southampton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,19/01/2013,Liverpool,Norwich,H,1.33,1.33,1.3,1.3,1.33,1.33,1.33,0.0,1.33,1.33,1.36
S1213,19/01/2013,Man City,Fulham,H,1.25,1.22,1.23,1.23,1.22,1.25,1.25,0.0,1.22,1.25,1.29
S1213,19/01/2013,Newcastle,Reading,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,19/01/2013,Swansea,Stoke,H,2.2,2.1,2.1,2.1,2.0,2.15,2.17,0.0,2.05,2.25,2.25
S1213,19/01/2013,West Brom,Aston Villa,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,19/01/2013,West Ham,QPR,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,19/01/2013,Wigan,Sunderland,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,20/01/2013,Chelsea,Arsenal,H,1.91,1.75,1.91,1.91,1.9,1.83,2.0,0.0,1.83,2.0,1.95
S1213,20/01/2013,Tottenham,Man United,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,21/01/2013,Southampton,Everton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,23/01/2013,Arsenal,West Ham,H,1.44,1.44,1.44,1.44,1.4,1.44,1.48,0.0,1.4,1.45,1.44
S1213,29/01/2013,Aston Villa,Newcastle,A,2.6,2.6,2.5,2.5,-1.0,2.62,2.64,0.0,-1.0,2.62,2.7
S1213,29/01/2013,QPR,Man City,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,29/01/2013,Stoke,Wigan,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,29/01/2013,Sunderland,Swansea,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,30/01/2013,Arsenal,Liverpool,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,30/01/2013,Everton,West Brom,H,1.6,1.57,1.53,1.53,1.6,1.61,1.56,0.0,1.62,1.62,1.6
S1213,30/01/2013,Fulham,West Ham,H,2.2,2.15,2.15,2.15,2.0,2.2,2.2,0.0,2.1,2.25,2.2
S1213,30/01/2013,Man United,Southampton,H,1.25,1.22,1.2,1.2,1.15,1.2,1.25,0.0,1.2,1.22,1.25
S1213,30/01/2013,Norwich,Tottenham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,30/01/2013,Reading,Chelsea,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,02/02/2013,Arsenal,Stoke,H,1.44,1.44,1.42,1.42,1.45,1.4,1.43,0.0,1.44,1.45,1.44
S1213,02/02/2013,Everton,Aston Villa,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,02/02/2013,Fulham,Man United,A,1.65,1.62,1.57,1.57,1.57,1.57,1.64,0.0,1.47,1.65,1.67
S1213,02/02/2013,Newcastle,Chelsea,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,02/02/2013,QPR,Norwich,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,02/02/2013,Reading,Sunderland,H,2.5,2.4,2.4,2.4,2.3,2.4,2.52,0.0,2.4,2.55,2.38
S1213,02/02/2013,West Ham,Swansea,H,2.4,2.38,2.4,2.4,2.3,2.37,2.34,0.0,2.38,2.45,2.45
S1213,02/02/2013,Wigan,Southampton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,03/02/2013,Man City,Liverpool,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,03/02/2013,West Brom,Tottenham,A,2.2,2.1,2.1,2.1,2.0,2.1,2.21,0.0,2.1,2.15,2.2
S1213,09/02/2013,Chelsea,Wigan,H,1.36,1.33,1.34,1.34,1.3,1.28,1.36,0.0,1.33,1.36,1.36
S1213,09/02/2013,Norwich,Fulham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,09/02/2013,Southampton,Man City,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,09/02/2013,Stoke,Reading,H,1.91,1.8,1.83,1.83,1.9,1.9,1.92,0.0,1.91,1.95,1.95
S1213,09/02/2013,Sunderland,Arsenal,A,1.91,1.83,1.85,1.85,1.8,1.83,1.88,0.0,1.9,1.91,1.91
S1213,09/02/2013,Swansea,QPR,H,1.83,1.83,1.83,1.83,1.8,1.83,1.83,0.0,1.83,1.9,1.91
S1213,09/02/2013,Tottenham,Newcastle,H,1.67,1.67,1.65,1.65,1.7,1.66,1.66,0.0,1.67,1.7,1.7
S1213,10/02/2013,Aston Villa,West Ham,H,2.63,2.5,2.55,2.55,2.45,2.4,2.67,0.0,2.5,2.7,2.7
S1213,10/02/2013,Man United,Everton,H,1.75,1.62,1.7,1.7,1.65,1.61,1.78,0.0,1.67,1.8,1.8
S1213,11/02/2013,Liverpool,West Brom,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,17/02/2013,Liverpool,Swansea,H,1.57,1.57,1.57,1.57,1.55,1.53,1.56,0.0,1.57,1.6,1.57
S1213,23/02/2013,Arsenal,Aston Villa,H,1.33,1.33,1.3,1.3,1.35,1.33,1.31,0.0,1.36,1.33,1.33
S1213,23/02/2013,Fulham,Stoke,H,2.2,2.1,2.05,2.05,2.05,2.2,2.18,0.0,2.1,2.25,2.25
S1213,23/02/2013,Norwich,Everton,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,23/02/2013,QPR,Man United,A,1.53,1.5,1.53,1.53,1.45,1.5,1.57,0.0,1.5,1.57,1.57
S1213,23/02/2013,Reading,Wigan,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,23/02/2013,West Brom,Sunderland,H,2.05,2.0,1.95,1.95,2.0,2.05,2.01,0.0,2.05,2.1,2.05
S1213,24/02/2013,Man City,Chelsea,H,1.95,2.0,1.91,1.91,1.95,2.0,1.93,0.0,1.91,2.0,1.95
S1213,24/02/2013,Newcastle,Southampton,H,2.2,2.0,2.0,2.0,2.0,2.0,2.18,0.0,2.1,2.2,2.2
S1213,25/02/2013,West Ham,Tottenham,A,2.15,2.1,2.15,2.15,2.1,2.0,2.19,0.0,2.1,2.2,2.2
S1213,02/03/2013,Chelsea,West Brom,H,1.4,1.4,1.4,1.4,1.37,1.4,1.43,0.0,1.4,1.44,1.44
S1213,02/03/2013,Everton,Reading,H,1.38,1.4,1.36,1.36,1.42,1.4,1.39,0.0,1.4,1.4,1.4
S1213,02/03/2013,Man United,Norwich,H,1.33,1.29,1.3,1.3,1.3,1.3,1.38,0.0,1.29,1.36,1.36
S1213,02/03/2013,Southampton,QPR,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,02/03/2013,Stoke,West Ham,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,02/03/2013,Sunderland,Fulham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,02/03/2013,Swansea,Newcastle,H,2.1,2.15,2.0,2.0,2.1,2.15,2.09,0.0,2.1,2.15,2.1
S1213,02/03/2013,Wigan,Liverpool,A,1.85,1.73,1.78,1.78,1.8,1.8,1.88,0.0,1.8,1.87,1.83
S1213,03/03/2013,Tottenham,Arsenal,H,2.3,2.2,2.3,2.3,2.3,2.25,2.33,0.0,2.3,2.38,2.3
S1213,04/03/2013,Aston Villa,Man City,A,1.44,1.5,1.44,1.44,1.55,1.53,1.5,0.0,1.5,1.5,1.5
S1213,09/03/2013,Norwich,Southampton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,09/03/2013,QPR,Sunderland,H,2.25,2.3,2.25,2.25,2.25,2.25,2.26,0.0,2.25,2.2,2.3
S1213,09/03/2013,Reading,Aston Villa,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,09/03/2013,West Brom,Swansea,H,2.45,2.3,2.35,2.35,2.2,2.2,2.42,0.0,2.3,2.45,2.4
S1213,10/03/2013,Liverpool,Tottenham,H,1.95,1.91,1.85,1.85,2.0,1.9,1.93,0.0,1.91,1.95,1.95
S1213,10/03/2013,Newcastle,Stoke,H,1.83,1.85,1.8,1.8,1.9,1.85,1.81,0.0,1.83,1.85,1.83
S1213,16/03/2013,Aston Villa,QPR,H,2.3,2.2,2.1,2.1,2.1,2.25,2.24,0.0,2.25,2.3,2.3
S1213,16/03/2013,Everton,Man City,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,16/03/2013,Man United,Reading,H,1.17,1.14,1.15,1.15,1.15,1.16,1.16,0.0,1.17,1.18,1.18
S1213,16/03/2013,Southampton,Liverpool,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,16/03/2013,Stoke,West Brom,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,16/03/2013,Swansea,Arsenal,A,2.25,2.3,2.2,2.2,2.1,2.2,2.3,0.0,2.2,2.3,2.25
S1213,17/03/2013,Chelsea,West Ham,H,1.4,1.36,1.34,1.34,1.35,1.4,1.4,0.0,1.36,1.4,1.4
S1213,17/03/2013,Sunderland,Norwich,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,17/03/2013,Tottenham,Fulham,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,17/03/2013,Wigan,Newcastle,H,2.3,2.38,2.25,2.25,2.1,2.25,2.26,0.0,2.38,2.3,2.38
S1213,30/03/2013,Arsenal,Reading,H,1.25,1.25,1.22,1.22,1.25,1.25,1.25,0.0,1.25,1.25,1.25
S1213,30/03/2013,Everton,Stoke,H,1.57,1.44,1.5,1.5,1.5,1.53,1.57,0.0,1.53,1.57,1.57
S1213,30/03/2013,Man City,Newcastle,H,1.33,1.3,1.26,1.26,1.3,1.28,1.31,0.0,1.3,1.33,1.33
S1213,30/03/2013,Southampton,Chelsea,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,30/03/2013,Sunderland,Man United,A,1.65,1.62,1.62,1.62,1.65,1.6,1.66,0.0,1.62,1.65,1.67
S1213,30/03/2013,Swansea,Tottenham,A,2.3,2.25,2.25,2.25,2.2,2.2,2.31,0.0,2.38,2.3,2.38
S1213,30/03/2013,West Ham,West Brom,H,2.3,2.3,2.3,2.3,2.2,2.3,2.26,0.0,2.25,2.3,2.3
S1213,30/03/2013,Wigan,Norwich,H,1.95,1.91,1.87,1.87,1.95,1.9,1.92,0.0,1.95,1.95,1.95
S1213,31/03/2013,Aston Villa,Liverpool,A,1.75,1.8,1.7,1.7,1.8,1.8,1.75,0.0,1.8,1.75,1.75
S1213,01/04/2013,Fulham,QPR,H,2.0,1.91,1.91,1.91,1.85,1.95,2.04,0.0,2.0,2.0,2.0
S1213,06/04/2013,Norwich,Swansea,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,06/04/2013,Reading,Southampton,A,2.25,2.25,2.15,2.15,2.2,2.25,2.21,0.0,2.25,2.3,2.25
S1213,06/04/2013,Stoke,Aston Villa,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,06/04/2013,West Brom,Arsenal,A,1.95,1.91,1.87,1.87,1.9,1.9,1.96,0.0,1.91,2.0,1.95
S1213,07/04/2013,Chelsea,Sunderland,H,1.36,1.33,1.3,1.3,1.33,1.33,1.34,0.0,1.33,1.36,1.33
S1213,07/04/2013,Liverpool,West Ham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,07/04/2013,Newcastle,Fulham,H,2.1,2.0,2.0,2.0,1.95,2.1,2.11,0.0,2.1,2.15,2.05
S1213,07/04/2013,QPR,Wigan,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,07/04/2013,Tottenham,Everton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,08/04/2013,Man United,Man City,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,13/04/2013,Arsenal,Norwich,H,1.25,1.25,1.23,1.23,1.25,1.25,1.26,0.0,1.25,1.25,1.25
S1213,13/04/2013,Aston Villa,Fulham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,13/04/2013,Everton,QPR,H,1.44,1.4,1.4,1.4,1.42,1.44,1.47,0.0,1.4,1.45,1.44
S1213,13/04/2013,Reading,Liverpool,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,13/04/2013,Southampton,West Ham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,14/04/2013,Newcastle,Sunderland,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,14/04/2013,Stoke,Man United,A,1.6,1.57,1.55,1.55,1.65,1.57,1.58,0.0,1.62,1.62,1.62
S1213,16/04/2013,Arsenal,Everton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,17/04/2013,Fulham,Chelsea,A,1.8,1.91,1.72,1.72,1.9,1.83,1.79,0.0,1.91,1.85,1.8
S1213,17/04/2013,Man City,Wigan,H,1.25,1.22,1.23,1.23,1.27,1.25,1.28,0.0,1.22,1.36,1.22
S1213,17/04/2013,West Ham,Man United,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,20/04/2013,Fulham,Arsenal,A,1.75,1.7,1.7,1.7,1.8,1.75,1.76,0.0,1.73,1.8,1.8
S1213,20/04/2013,Norwich,Reading,H,1.75,1.7,1.67,1.67,1.7,1.75,1.74,0.0,1.73,1.75,1.75
S1213,20/04/2013,QPR,Stoke,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,20/04/2013,Sunderland,Everton,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,20/04/2013,Swansea,Southampton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,20/04/2013,West Brom,Newcastle,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,20/04/2013,West Ham,Wigan,H,2.3,2.2,2.3,2.3,2.2,2.2,2.29,0.0,2.2,2.38,2.3
S1213,21/04/2013,Liverpool,Chelsea,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,21/04/2013,Tottenham,Man City,H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,22/04/2013,Man United,Aston Villa,H,1.25,1.22,1.22,1.22,1.25,1.25,1.27,0.0,1.25,1.25,1.29
S1213,27/04/2013,Everton,Fulham,H,1.5,1.5,1.45,1.45,1.55,1.5,1.49,0.0,1.5,1.5,1.53
S1213,27/04/2013,Man City,West Ham,H,1.29,1.25,1.25,1.25,1.27,1.25,1.28,0.0,1.25,1.29,1.29
S1213,27/04/2013,Newcastle,Liverpool,A,2.5,2.3,2.4,2.4,2.4,2.4,2.46,0.0,2.3,2.5,2.5
S1213,27/04/2013,Southampton,West Brom,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,27/04/2013,Stoke,Norwich,H,2.25,2.05,2.15,2.15,2.0,2.1,2.3,0.0,2.2,2.3,2.15
S1213,27/04/2013,Wigan,Tottenham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,28/04/2013,Arsenal,Man United,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,28/04/2013,Chelsea,Swansea,H,1.36,1.33,1.3,1.3,1.25,1.36,1.37,0.0,1.33,1.36,1.36
S1213,28/04/2013,Reading,QPR,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,29/04/2013,Aston Villa,Sunderland,H,2.3,2.15,2.2,2.2,2.0,2.25,2.27,0.0,2.2,2.3,2.3
S1213,04/05/2013,Fulham,Reading,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,04/05/2013,Norwich,Aston Villa,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,04/05/2013,QPR,Arsenal,A,1.44,1.4,1.4,1.4,1.35,1.44,1.43,0.0,1.44,1.44,1.44
S1213,04/05/2013,Swansea,Man City,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,04/05/2013,Tottenham,Southampton,H,1.44,1.44,1.45,1.45,1.4,1.5,1.48,0.0,1.44,1.5,1.5
S1213,04/05/2013,West Brom,Wigan,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,04/05/2013,West Ham,Newcastle,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,05/05/2013,Liverpool,Everton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,05/05/2013,Man United,Chelsea,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,06/05/2013,Sunderland,Stoke,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,07/05/2013,Man City,West Brom,H,1.4,1.33,1.34,1.34,1.35,1.33,1.39,0.0,1.33,1.4,1.36
S1213,07/05/2013,Wigan,Swansea,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,08/05/2013,Chelsea,Tottenham,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,11/05/2013,Aston Villa,Chelsea,A,1.85,1.83,1.75,1.75,1.7,1.8,1.85,0.0,1.83,1.85,1.85
S1213,12/05/2013,Everton,West Ham,H,1.5,1.5,1.45,1.45,1.45,1.53,1.5,0.0,1.5,1.53,1.53
S1213,12/05/2013,Fulham,Liverpool,A,2.05,2.05,1.95,1.95,2.15,1.91,2.02,0.0,1.91,2.1,2.1
S1213,12/05/2013,Man United,Swansea,H,1.3,1.29,1.25,1.25,1.27,1.3,1.31,0.0,1.29,1.33,1.33
S1213,12/05/2013,Norwich,West Brom,H,2.2,2.1,2.1,2.1,1.9,2.2,2.21,0.0,2.1,2.25,2.25
S1213,12/05/2013,QPR,Newcastle,A,2.3,2.25,2.2,2.2,2.1,2.3,2.35,0.0,2.25,2.38,2.38
S1213,12/05/2013,Stoke,Tottenham,A,1.91,1.91,1.78,1.78,1.85,1.91,1.93,0.0,1.91,1.9,1.91
S1213,12/05/2013,Sunderland,Southampton,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,14/05/2013,Arsenal,Wigan,H,1.4,1.36,1.33,1.33,1.35,1.36,1.37,0.0,1.4,1.4,1.4
S1213,14/05/2013,Reading,Man City,A,1.6,1.53,1.53,1.53,1.57,1.53,1.59,0.0,1.5,1.6,1.57
S1213,19/05/2013,Chelsea,Everton,H,1.7,1.62,1.65,1.65,1.5,1.67,1.68,0.0,1.67,1.73,1.73
S1213,19/05/2013,Liverpool,QPR,H,1.25,1.22,1.2,1.2,1.22,1.25,1.24,0.0,1.22,1.25,1.25
S1213,19/05/2013,Man City,Norwich,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,19/05/2013,Newcastle,Arsenal,A,1.55,1.57,1.48,1.48,1.45,1.57,1.55,0.0,1.5,1.55,1.53
S1213,19/05/2013,Southampton,Stoke,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,19/05/2013,Swansea,Fulham,A,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,19/05/2013,Tottenham,Sunderland,H,1.29,1.3,1.22,1.22,1.27,1.3,1.29,0.0,1.29,1.3,1.3
S1213,19/05/2013,West Brom,Man United,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1213,19/05/2013,West Ham,Reading,H,1.67,1.67,1.6,1.6,1.7,1.7,1.65,0.0,1.67,1.7,1.7
S1213,19/05/2013,Wigan,Aston Villa,D,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1314,17/08/2013,Arsenal,Aston Villa,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1314,17/08/2013,Liverpool,Stoke,H,1.4,0.0,1.4,0.0,1.4,1.44,1.41,0.0,1.36,1.4,1.36
S1314,17/08/2013,Norwich,Everton,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1314,17/08/2013,Sunderland,Fulham,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1314,17/08/2013,Swansea,Man United,A,2.0,0.0,1.87,0.0,1.8,1.9,2.03,0.0,1.9,2.05,1.91
S1314,17/08/2013,West Brom,Southampton,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1314,17/08/2013,West Ham,Cardiff,H,2.0,0.0,1.91,0.0,1.9,1.9,1.99,0.0,1.91,2.0,1.95
S1314,18/08/2013,Chelsea,Hull,H,1.2,0.0,1.19,0.0,1.2,1.2,1.2,0.0,1.2,1.22,1.2
S1314,18/08/2013,Crystal Palace,Tottenham,A,1.83,0.0,1.72,0.0,1.8,1.8,1.8,0.0,1.73,1.85,1.75
S1314,19/08/2013,Man City,Newcastle,H,1.33,0.0,1.3,0.0,1.3,1.28,1.31,0.0,1.3,1.33,1.29
S1314,21/08/2013,Chelsea,Aston Villa,H,1.29,0.0,1.28,0.0,1.3,1.29,1.3,0.0,1.3,1.29,1.3
S1314,24/08/2013,Aston Villa,Liverpool,A,1.95,0.0,1.91,0.0,2.0,1.91,1.93,0.0,1.91,1.95,1.95
S1314,24/08/2013,Everton,West Brom,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1314,24/08/2013,Fulham,Arsenal,A,2.1,0.0,2.0,0.0,2.1,2.1,2.13,0.0,2.1,2.15,2.1
S1314,24/08/2013,Hull,Norwich,H,2.45,0.0,2.4,0.0,2.4,2.4,2.44,0.0,2.4,2.5,2.4
S1314,24/08/2013,Newcastle,West Ham,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1314,24/08/2013,Southampton,Sunderland,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1314,24/08/2013,Stoke,Crystal Palace,H,1.83,0.0,1.8,0.0,1.8,1.83,1.81,0.0,1.8,1.85,1.85
S1314,25/08/2013,Cardiff,Man City,H,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1314,25/08/2013,Tottenham,Swansea,H,1.62,0.0,1.57,0.0,1.5,1.57,1.62,0.0,1.57,1.65,1.65
S1314,26/08/2013,Man United,Chelsea,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1314,31/08/2013,Cardiff,Everton,D,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1314,31/08/2013,Crystal Palace,Sunderland,H,2.6,0.0,2.55,0.0,2.4,2.5,2.54,0.0,2.5,2.6,2.45
S1314,31/08/2013,Man City,Hull,H,1.17,0.0,1.16,0.0,1.2,1.16,1.19,0.0,1.17,1.18,1.17
S1314,31/08/2013,Newcastle,Fulham,H,2.15,0.0,2.05,0.0,2.1,2.1,2.15,0.0,2.1,2.15,2.05
S1314,31/08/2013,Norwich,Southampton,H,-1.0,0.0,-1.0,0.0,2.6,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
S1314,31/08/2013,West Ham,Stoke,A,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
